order_id,order_date,region,product,category,quantity,price,revenue
4845,2023-07-21 20:00:00,East,Phone,Electronics,2,556,1112
4846,2023-07-21 21:00:00,North,Headphones,Accessories,4,771,3084
4847,2023-07-21 22:00:00,East,Laptop,Electronics,3,354,1062
4848,2023-07-21 23:00:00,North,Headphones,Accessories,4,378,1512
4849,2023-07-22 00:00:00,South,Tablet,Electronics,1,799,799
4850,2023-07-22 01:00:00,South,Laptop,Accessories,2,821,1642
4851,2023-07-22 02:00:00,North,Headphones,Electronics,3,852,2556
4852,2023-07-22 03:00:00,South,Tablet,Accessories,2,155,310
4853,2023-07-22 04:00:00,North,Laptop,Electronics,2,748,1496
4854,2023-07-22 05:00:00,North,Headphones,Accessories,2,205,410
4855,2023-07-22 06:00:00,South,Tablet,Electronics,1,680,680
4856,2023-07-22 07:00:00,West,Phone,Electronics,1,801,801
4857,2023-07-22 08:00:00,North,Tablet,Accessories,4,291,1164
4858,2023-07-22 09:00:00,East,Phone,Accessories,1,377,377
4859,2023-07-22 10:00:00,East,Headphones,Electronics,2,643,1286
4860,2023-07-22 11:00:00,South,Tablet,Accessories,3,274,822
4861,2023-07-22 12:00:00,West,Phone,Accessories,3,869,2607
4862,2023-07-22 13:00:00,South,Laptop,Electronics,3,734,2202
4863,2023-07-22 14:00:00,West,Tablet,Accessories,2,184,368
4864,2023-07-22 15:00:00,North,Headphones,Electronics,1,827,827
4865,2023-07-22 16:00:00,North,Laptop,Accessories,3,315,945
4866,2023-07-22 17:00:00,North,Phone,Electronics,2,113,226
4867,2023-07-22 18:00:00,North,Tablet,Accessories,2,136,272
4868,2023-07-22 19:00:00,East,Tablet,Electronics,3,126,378
4869,2023-07-22 20:00:00,East,Headphones,Electronics,3,763,2289
4870,2023-07-22 21:00:00,South,Laptop,Accessories,4,675,2700
4871,2023-07-22 22:00:00,West,Tablet,Accessories,4,169,676
4872,2023-07-22 23:00:00,North,Tablet,Electronics,2,253,506
4873,2023-07-23 00:00:00,North,Laptop,Electronics,4,537,2148
4874,2023-07-23 01:00:00,West,Tablet,Accessories,4,864,3456
4875,2023-07-23 02:00:00,West,Laptop,Accessories,3,370,1110
4876,2023-07-23 03:00:00,South,Laptop,Accessories,4,640,2560
4877,2023-07-23 04:00:00,West,Laptop,Accessories,2,173,346
4878,2023-07-23 05:00:00,North,Headphones,Accessories,3,895,2685
4879,2023-07-23 06:00:00,North,Laptop,Accessories,4,670,2680
4880,2023-07-23 07:00:00,North,Laptop,Electronics,4,854,3416
4881,2023-07-23 08:00:00,North,Phone,Accessories,4,940,3760
4882,2023-07-23 09:00:00,North,Phone,Accessories,1,248,248
4883,2023-07-23 10:00:00,South,Headphones,Accessories,4,605,2420
4884,2023-07-23 11:00:00,North,Laptop,Accessories,4,109,436
4885,2023-07-23 12:00:00,South,Phone,Electronics,2,743,1486
4886,2023-07-23 13:00:00,North,Phone,Electronics,4,601,2404
4887,2023-07-23 14:00:00,East,Tablet,Electronics,1,161,161
4888,2023-07-23 15:00:00,East,Laptop,Electronics,3,487,1461
4889,2023-07-23 16:00:00,East,Phone,Accessories,4,994,3976
4890,2023-07-23 17:00:00,East,Headphones,Electronics,4,873,3492
4891,2023-07-23 18:00:00,South,Tablet,Accessories,2,829,1658
4892,2023-07-23 19:00:00,South,Tablet,Accessories,4,331,1324
4893,2023-07-23 20:00:00,West,Laptop,Electronics,4,947,3788
4894,2023-07-23 21:00:00,North,Laptop,Electronics,4,683,2732
4895,2023-07-23 22:00:00,East,Tablet,Accessories,4,627,2508
4896,2023-07-23 23:00:00,South,Headphones,Electronics,3,649,1947
4897,2023-07-24 00:00:00,North,Laptop,Electronics,2,788,1576
4898,2023-07-24 01:00:00,North,Laptop,Accessories,3,544,1632
4899,2023-07-24 02:00:00,South,Tablet,Accessories,1,420,420
4900,2023-07-24 03:00:00,East,Tablet,Accessories,4,993,3972
4901,2023-07-24 04:00:00,West,Laptop,Accessories,1,182,182
4902,2023-07-24 05:00:00,North,Phone,Accessories,3,533,1599
4903,2023-07-24 06:00:00,West,Laptop,Electronics,1,116,116
4904,2023-07-24 07:00:00,East,Phone,Accessories,4,468,1872
4905,2023-07-24 08:00:00,East,Tablet,Accessories,1,767,767
4906,2023-07-24 09:00:00,West,Phone,Accessories,3,783,2349
4907,2023-07-24 10:00:00,East,Headphones,Electronics,4,681,2724
4908,2023-07-24 11:00:00,North,Tablet,Accessories,2,682,1364
4909,2023-07-24 12:00:00,West,Laptop,Accessories,3,354,1062
4910,2023-07-24 13:00:00,East,Laptop,Electronics,4,555,2220
4911,2023-07-24 14:00:00,West,Tablet,Accessories,2,742,1484
4912,2023-07-24 15:00:00,North,Tablet,Accessories,1,660,660
4913,2023-07-24 16:00:00,East,Headphones,Accessories,1,632,632
4914,2023-07-24 17:00:00,North,Tablet,Electronics,1,491,491
4915,2023-07-24 18:00:00,East,Laptop,Electronics,4,419,1676
4916,2023-07-24 19:00:00,South,Headphones,Accessories,1,319,319
4917,2023-07-24 20:00:00,East,Laptop,Accessories,1,798,798
4918,2023-07-24 21:00:00,West,Phone,Accessories,2,513,1026
4919,2023-07-24 22:00:00,East,Tablet,Electronics,2,131,262
4920,2023-07-24 23:00:00,North,Phone,Electronics,2,814,1628
4921,2023-07-25 00:00:00,North,Laptop,Electronics,4,887,3548
4922,2023-07-25 01:00:00,East,Phone,Electronics,3,853,2559
4923,2023-07-25 02:00:00,West,Phone,Electronics,1,115,115
4924,2023-07-25 03:00:00,South,Laptop,Electronics,1,508,508
4925,2023-07-25 04:00:00,West,Laptop,Accessories,4,927,3708
4926,2023-07-25 05:00:00,South,Tablet,Electronics,1,272,272
4927,2023-07-25 06:00:00,North,Phone,Accessories,4,748,2992
4928,2023-07-25 07:00:00,West,Headphones,Electronics,4,278,1112
4929,2023-07-25 08:00:00,South,Headphones,Accessories,4,970,3880
4930,2023-07-25 09:00:00,East,Laptop,Electronics,3,672,2016
4931,2023-07-25 10:00:00,North,Laptop,Accessories,4,596,2384
4932,2023-07-25 11:00:00,East,Phone,Accessories,3,203,609
4933,2023-07-25 12:00:00,North,Laptop,Accessories,3,416,1248
4934,2023-07-25 13:00:00,West,Headphones,Electronics,1,806,806
4935,2023-07-25 14:00:00,West,Tablet,Electronics,2,867,1734
4936,2023-07-25 15:00:00,North,Tablet,Electronics,3,687,2061
4937,2023-07-25 16:00:00,North,Phone,Accessories,3,882,2646
4938,2023-07-25 17:00:00,North,Tablet,Accessories,2,280,560
4939,2023-07-25 18:00:00,West,Laptop,Accessories,3,231,693
4940,2023-07-25 19:00:00,South,Laptop,Electronics,2,762,1524
4941,2023-07-25 20:00:00,East,Laptop,Electronics,1,254,254
4942,2023-07-25 21:00:00,East,Laptop,Accessories,4,458,1832
4943,2023-07-25 22:00:00,West,Phone,Electronics,2,334,668
4944,2023-07-25 23:00:00,East,Tablet,Electronics,4,859,3436
4945,2023-07-26 00:00:00,North,Headphones,Electronics,2,264,528
4946,2023-07-26 01:00:00,South,Tablet,Electronics,4,816,3264
4947,2023-07-26 02:00:00,East,Laptop,Accessories,1,526,526
4948,2023-07-26 03:00:00,South,Headphones,Electronics,3,776,2328
4949,2023-07-26 04:00:00,North,Phone,Electronics,1,587,587
4950,2023-07-26 05:00:00,East,Laptop,Accessories,3,312,936
4951,2023-07-26 06:00:00,West,Laptop,Accessories,4,865,3460
4952,2023-07-26 07:00:00,South,Headphones,Electronics,4,256,1024
4953,2023-07-26 08:00:00,North,Phone,Electronics,3,788,2364
4954,2023-07-26 09:00:00,South,Headphones,Electronics,2,174,348
4955,2023-07-26 10:00:00,East,Phone,Electronics,1,534,534
4956,2023-07-26 11:00:00,East,Laptop,Accessories,2,277,554
4957,2023-07-26 12:00:00,West,Tablet,Accessories,4,895,3580
4958,2023-07-26 13:00:00,North,Laptop,Accessories,1,941,941
4959,2023-07-26 14:00:00,North,Tablet,Electronics,1,744,744
4960,2023-07-26 15:00:00,West,Tablet,Electronics,2,736,1472
4961,2023-07-26 16:00:00,West,Phone,Accessories,3,411,1233
4962,2023-07-26 17:00:00,North,Headphones,Electronics,3,931,2793
4963,2023-07-26 18:00:00,South,Phone,Accessories,1,226,226
4964,2023-07-26 19:00:00,South,Laptop,Accessories,3,476,1428
4965,2023-07-26 20:00:00,West,Headphones,Accessories,4,444,1776
4966,2023-07-26 21:00:00,South,Tablet,Accessories,2,324,648
4967,2023-07-26 22:00:00,North,Tablet,Accessories,2,116,232
4968,2023-07-26 23:00:00,East,Laptop,Accessories,2,596,1192
4969,2023-07-27 00:00:00,East,Headphones,Accessories,1,572,572
4970,2023-07-27 01:00:00,South,Laptop,Electronics,1,964,964
4971,2023-07-27 02:00:00,West,Laptop,Accessories,3,410,1230
4972,2023-07-27 03:00:00,West,Phone,Accessories,2,857,1714
4973,2023-07-27 04:00:00,West,Laptop,Electronics,4,236,944
4974,2023-07-27 05:00:00,West,Headphones,Accessories,4,574,2296
4975,2023-07-27 06:00:00,West,Laptop,Electronics,2,316,632
4976,2023-07-27 07:00:00,South,Headphones,Accessories,1,295,295
4977,2023-07-27 08:00:00,East,Tablet,Electronics,1,300,300
4978,2023-07-27 09:00:00,East,Laptop,Electronics,1,465,465
4979,2023-07-27 10:00:00,South,Headphones,Electronics,4,818,3272
4980,2023-07-27 11:00:00,West,Tablet,Accessories,2,627,1254
4981,2023-07-27 12:00:00,South,Headphones,Electronics,4,499,1996
4982,2023-07-27 13:00:00,East,Tablet,Accessories,2,624,1248
4983,2023-07-27 14:00:00,North,Phone,Accessories,4,689,2756
4984,2023-07-27 15:00:00,South,Laptop,Accessories,4,313,1252
4985,2023-07-27 16:00:00,West,Laptop,Accessories,3,440,1320
4986,2023-07-27 17:00:00,East,Tablet,Accessories,4,428,1712
4987,2023-07-27 18:00:00,East,Phone,Accessories,2,218,436
4988,2023-07-27 19:00:00,East,Headphones,Accessories,4,524,2096
4989,2023-07-27 20:00:00,East,Phone,Electronics,3,792,2376
4990,2023-07-27 21:00:00,West,Headphones,Accessories,3,935,2805
4991,2023-07-27 22:00:00,North,Headphones,Accessories,2,941,1882
4992,2023-07-27 23:00:00,East,Laptop,Electronics,3,966,2898
4993,2023-07-28 00:00:00,South,Tablet,Accessories,3,472,1416
4994,2023-07-28 01:00:00,North,Laptop,Electronics,1,748,748
4995,2023-07-28 02:00:00,East,Laptop,Electronics,2,278,556
4996,2023-07-28 03:00:00,North,Laptop,Accessories,3,531,1593
4997,2023-07-28 04:00:00,South,Headphones,Accessories,3,819,2457
4998,2023-07-28 05:00:00,East,Laptop,Electronics,3,501,1503
4999,2023-07-28 06:00:00,South,Headphones,Accessories,2,493,986
5000,2023-07-28 07:00:00,West,Tablet,Electronics,1,982,982
5001,2023-07-28 08:00:00,East,Headphones,Electronics,4,665,2660
5002,2023-07-28 09:00:00,East,Headphones,Accessories,1,178,178
5003,2023-07-28 10:00:00,East,Phone,Electronics,2,882,1764
5004,2023-07-28 11:00:00,East,Laptop,Accessories,2,523,1046
5005,2023-07-28 12:00:00,West,Laptop,Accessories,2,217,434
5006,2023-07-28 13:00:00,East,Laptop,Electronics,4,467,1868
5007,2023-07-28 14:00:00,North,Laptop,Electronics,2,205,410
5008,2023-07-28 15:00:00,East,Phone,Accessories,1,204,204
5009,2023-07-28 16:00:00,West,Phone,Accessories,3,402,1206
5010,2023-07-28 17:00:00,East,Phone,Accessories,3,729,2187
5011,2023-07-28 18:00:00,North,Phone,Electronics,2,993,1986
5012,2023-07-28 19:00:00,West,Laptop,Accessories,2,840,1680
5013,2023-07-28 20:00:00,West,Headphones,Electronics,4,247,988
5014,2023-07-28 21:00:00,North,Tablet,Electronics,3,965,2895
5015,2023-07-28 22:00:00,North,Phone,Electronics,4,249,996
5016,2023-07-28 23:00:00,North,Headphones,Accessories,4,915,3660
5017,2023-07-29 00:00:00,North,Phone,Electronics,4,355,1420
5018,2023-07-29 01:00:00,North,Laptop,Accessories,4,181,724
5019,2023-07-29 02:00:00,West,Laptop,Electronics,1,115,115
5020,2023-07-29 03:00:00,West,Headphones,Accessories,2,292,584
5021,2023-07-29 04:00:00,East,Headphones,Accessories,2,822,1644
5022,2023-07-29 05:00:00,East,Headphones,Electronics,4,173,692
5023,2023-07-29 06:00:00,South,Laptop,Accessories,4,376,1504
5024,2023-07-29 07:00:00,East,Laptop,Electronics,1,160,160
5025,2023-07-29 08:00:00,East,Tablet,Electronics,4,635,2540
5026,2023-07-29 09:00:00,North,Headphones,Electronics,1,634,634
5027,2023-07-29 10:00:00,North,Tablet,Electronics,1,442,442
5028,2023-07-29 11:00:00,East,Phone,Electronics,4,494,1976
5029,2023-07-29 12:00:00,South,Tablet,Electronics,2,357,714
5030,2023-07-29 13:00:00,North,Phone,Electronics,1,297,297
5031,2023-07-29 14:00:00,East,Phone,Accessories,2,152,304
5032,2023-07-29 15:00:00,East,Tablet,Electronics,2,750,1500
5033,2023-07-29 16:00:00,West,Headphones,Electronics,1,370,370
5034,2023-07-29 17:00:00,South,Phone,Accessories,3,300,900
5035,2023-07-29 18:00:00,West,Headphones,Accessories,1,495,495
5036,2023-07-29 19:00:00,South,Laptop,Electronics,3,477,1431
5037,2023-07-29 20:00:00,North,Phone,Electronics,1,990,990
5038,2023-07-29 21:00:00,South,Laptop,Electronics,1,775,775
5039,2023-07-29 22:00:00,East,Tablet,Accessories,2,703,1406
5040,2023-07-29 23:00:00,East,Headphones,Electronics,2,634,1268
5041,2023-07-30 00:00:00,South,Tablet,Accessories,4,187,748
5042,2023-07-30 01:00:00,South,Phone,Electronics,2,497,994
5043,2023-07-30 02:00:00,South,Laptop,Electronics,2,281,562
5044,2023-07-30 03:00:00,West,Phone,Accessories,2,966,1932
5045,2023-07-30 04:00:00,South,Tablet,Electronics,2,382,764
5046,2023-07-30 05:00:00,North,Headphones,Electronics,4,632,2528
5047,2023-07-30 06:00:00,West,Headphones,Electronics,2,660,1320
5048,2023-07-30 07:00:00,West,Phone,Accessories,3,289,867
5049,2023-07-30 08:00:00,South,Phone,Electronics,3,304,912
5050,2023-07-30 09:00:00,North,Laptop,Electronics,4,143,572
5051,2023-07-30 10:00:00,West,Tablet,Accessories,2,399,798
5052,2023-07-30 11:00:00,East,Phone,Accessories,3,739,2217
5053,2023-07-30 12:00:00,West,Laptop,Electronics,1,800,800
5054,2023-07-30 13:00:00,South,Phone,Electronics,3,781,2343
5055,2023-07-30 14:00:00,North,Headphones,Accessories,2,378,756
5056,2023-07-30 15:00:00,South,Laptop,Electronics,3,812,2436
5057,2023-07-30 16:00:00,East,Laptop,Electronics,1,484,484
5058,2023-07-30 17:00:00,East,Phone,Accessories,3,736,2208
5059,2023-07-30 18:00:00,East,Tablet,Electronics,2,903,1806
5060,2023-07-30 19:00:00,South,Headphones,Electronics,1,410,410
5061,2023-07-30 20:00:00,West,Tablet,Accessories,4,977,3908
5062,2023-07-30 21:00:00,South,Laptop,Electronics,1,627,627
5063,2023-07-30 22:00:00,North,Tablet,Electronics,3,956,2868
5064,2023-07-30 23:00:00,West,Laptop,Electronics,4,373,1492
5065,2023-07-31 00:00:00,East,Tablet,Accessories,1,581,581
5066,2023-07-31 01:00:00,South,Phone,Electronics,1,905,905
5067,2023-07-31 02:00:00,East,Tablet,Accessories,1,550,550
5068,2023-07-31 03:00:00,East,Laptop,Accessories,2,631,1262
5069,2023-07-31 04:00:00,North,Headphones,Electronics,4,630,2520
5070,2023-07-31 05:00:00,West,Headphones,Accessories,4,624,2496
5071,2023-07-31 06:00:00,North,Headphones,Electronics,1,116,116
5072,2023-07-31 07:00:00,North,Laptop,Electronics,4,817,3268
5073,2023-07-31 08:00:00,North,Tablet,Electronics,3,129,387
5074,2023-07-31 09:00:00,East,Headphones,Accessories,3,569,1707
5075,2023-07-31 10:00:00,North,Headphones,Electronics,1,910,910
5076,2023-07-31 11:00:00,North,Headphones,Electronics,3,403,1209
5077,2023-07-31 12:00:00,West,Phone,Electronics,1,654,654
5078,2023-07-31 13:00:00,West,Laptop,Accessories,3,192,576
5079,2023-07-31 14:00:00,North,Laptop,Accessories,1,981,981
5080,2023-07-31 15:00:00,West,Laptop,Electronics,1,677,677
5081,2023-07-31 16:00:00,West,Laptop,Electronics,4,730,2920
5082,2023-07-31 17:00:00,North,Laptop,Electronics,4,920,3680
5083,2023-07-31 18:00:00,East,Phone,Electronics,1,683,683
5084,2023-07-31 19:00:00,North,Tablet,Accessories,4,945,3780
5085,2023-07-31 20:00:00,West,Phone,Accessories,4,261,1044
5086,2023-07-31 21:00:00,East,Headphones,Accessories,2,941,1882
5087,2023-07-31 22:00:00,South,Phone,Accessories,3,427,1281
5088,2023-07-31 23:00:00,East,Laptop,Accessories,4,880,3520
5089,2023-08-01 00:00:00,West,Phone,Accessories,1,829,829
5090,2023-08-01 01:00:00,East,Laptop,Accessories,2,353,706
5091,2023-08-01 02:00:00,North,Phone,Electronics,2,539,1078
5092,2023-08-01 03:00:00,South,Laptop,Electronics,4,670,2680
5093,2023-08-01 04:00:00,South,Headphones,Electronics,1,643,643
5094,2023-08-01 05:00:00,South,Laptop,Electronics,1,950,950
5095,2023-08-01 06:00:00,West,Phone,Electronics,1,219,219
5096,2023-08-01 07:00:00,West,Headphones,Electronics,1,921,921
5097,2023-08-01 08:00:00,South,Phone,Accessories,1,613,613
5098,2023-08-01 09:00:00,East,Headphones,Electronics,3,729,2187
5099,2023-08-01 10:00:00,South,Tablet,Accessories,1,648,648
5100,2023-08-01 11:00:00,East,Tablet,Electronics,1,196,196
5101,2023-08-01 12:00:00,East,Tablet,Accessories,3,970,2910
5102,2023-08-01 13:00:00,West,Phone,Accessories,4,469,1876
5103,2023-08-01 14:00:00,East,Phone,Electronics,2,516,1032
5104,2023-08-01 15:00:00,South,Headphones,Electronics,3,356,1068
5105,2023-08-01 16:00:00,West,Headphones,Electronics,2,227,454
5106,2023-08-01 17:00:00,North,Headphones,Electronics,2,458,916
5107,2023-08-01 18:00:00,North,Headphones,Electronics,3,255,765
5108,2023-08-01 19:00:00,West,Laptop,Accessories,1,756,756
5109,2023-08-01 20:00:00,South,Tablet,Electronics,2,156,312
5110,2023-08-01 21:00:00,North,Laptop,Accessories,1,681,681
5111,2023-08-01 22:00:00,North,Laptop,Accessories,4,655,2620
5112,2023-08-01 23:00:00,East,Laptop,Accessories,3,823,2469
5113,2023-08-02 00:00:00,East,Laptop,Electronics,2,786,1572
5114,2023-08-02 01:00:00,South,Tablet,Electronics,1,752,752
5115,2023-08-02 02:00:00,West,Laptop,Electronics,2,175,350
5116,2023-08-02 03:00:00,South,Headphones,Electronics,4,257,1028
5117,2023-08-02 04:00:00,West,Phone,Electronics,4,184,736
5118,2023-08-02 05:00:00,North,Headphones,Electronics,2,421,842
5119,2023-08-02 06:00:00,East,Phone,Accessories,3,408,1224
5120,2023-08-02 07:00:00,South,Headphones,Electronics,4,629,2516
5121,2023-08-02 08:00:00,South,Headphones,Accessories,1,383,383
5122,2023-08-02 09:00:00,West,Phone,Accessories,4,999,3996
5123,2023-08-02 10:00:00,West,Tablet,Electronics,1,141,141
5124,2023-08-02 11:00:00,South,Laptop,Electronics,2,993,1986
5125,2023-08-02 12:00:00,West,Headphones,Electronics,1,984,984
5126,2023-08-02 13:00:00,South,Tablet,Electronics,2,233,466
5127,2023-08-02 14:00:00,South,Laptop,Electronics,4,713,2852
5128,2023-08-02 15:00:00,South,Tablet,Electronics,3,748,2244
5129,2023-08-02 16:00:00,North,Tablet,Accessories,4,503,2012
5130,2023-08-02 17:00:00,West,Laptop,Accessories,4,592,2368
5131,2023-08-02 18:00:00,East,Headphones,Accessories,4,321,1284
5132,2023-08-02 19:00:00,East,Tablet,Accessories,4,328,1312
5133,2023-08-02 20:00:00,West,Headphones,Accessories,3,905,2715
5134,2023-08-02 21:00:00,South,Headphones,Accessories,4,551,2204
5135,2023-08-02 22:00:00,East,Headphones,Electronics,1,405,405
5136,2023-08-02 23:00:00,East,Laptop,Electronics,3,927,2781
5137,2023-08-03 00:00:00,West,Phone,Electronics,3,218,654
5138,2023-08-03 01:00:00,East,Headphones,Accessories,1,710,710
5139,2023-08-03 02:00:00,South,Phone,Accessories,2,961,1922
5140,2023-08-03 03:00:00,West,Phone,Accessories,4,423,1692
5141,2023-08-03 04:00:00,South,Tablet,Electronics,3,258,774
5142,2023-08-03 05:00:00,East,Headphones,Electronics,4,338,1352
5143,2023-08-03 06:00:00,East,Headphones,Electronics,4,495,1980
5144,2023-08-03 07:00:00,South,Headphones,Accessories,1,419,419
5145,2023-08-03 08:00:00,North,Phone,Accessories,1,946,946
5146,2023-08-03 09:00:00,East,Laptop,Accessories,1,288,288
5147,2023-08-03 10:00:00,North,Phone,Electronics,4,408,1632
5148,2023-08-03 11:00:00,East,Headphones,Accessories,3,348,1044
5149,2023-08-03 12:00:00,North,Headphones,Electronics,3,637,1911
5150,2023-08-03 13:00:00,North,Headphones,Electronics,2,800,1600
5151,2023-08-03 14:00:00,North,Phone,Electronics,4,605,2420
5152,2023-08-03 15:00:00,South,Headphones,Electronics,2,493,986
5153,2023-08-03 16:00:00,North,Tablet,Electronics,2,751,1502
5154,2023-08-03 17:00:00,North,Headphones,Electronics,2,505,1010
5155,2023-08-03 18:00:00,North,Laptop,Electronics,2,280,560
5156,2023-08-03 19:00:00,East,Tablet,Accessories,2,120,240
5157,2023-08-03 20:00:00,North,Headphones,Electronics,4,774,3096
5158,2023-08-03 21:00:00,East,Tablet,Accessories,1,682,682
5159,2023-08-03 22:00:00,North,Headphones,Electronics,2,693,1386
5160,2023-08-03 23:00:00,North,Laptop,Electronics,3,254,762
5161,2023-08-04 00:00:00,South,Headphones,Electronics,4,927,3708
5162,2023-08-04 01:00:00,East,Tablet,Accessories,2,966,1932
5163,2023-08-04 02:00:00,North,Laptop,Electronics,3,658,1974
5164,2023-08-04 03:00:00,East,Phone,Electronics,2,293,586
5165,2023-08-04 04:00:00,East,Laptop,Accessories,1,323,323
5166,2023-08-04 05:00:00,West,Laptop,Accessories,4,498,1992
5167,2023-08-04 06:00:00,South,Laptop,Accessories,1,848,848
5168,2023-08-04 07:00:00,South,Tablet,Accessories,3,379,1137
5169,2023-08-04 08:00:00,South,Laptop,Electronics,2,109,218
5170,2023-08-04 09:00:00,West,Headphones,Electronics,1,475,475
5171,2023-08-04 10:00:00,West,Laptop,Accessories,1,571,571
5172,2023-08-04 11:00:00,South,Laptop,Electronics,2,251,502
5173,2023-08-04 12:00:00,West,Headphones,Accessories,4,955,3820
5174,2023-08-04 13:00:00,West,Headphones,Accessories,3,715,2145
5175,2023-08-04 14:00:00,West,Phone,Accessories,4,223,892
5176,2023-08-04 15:00:00,South,Laptop,Electronics,3,796,2388
5177,2023-08-04 16:00:00,South,Tablet,Accessories,3,901,2703
5178,2023-08-04 17:00:00,South,Laptop,Electronics,1,652,652
5179,2023-08-04 18:00:00,West,Laptop,Electronics,2,523,1046
5180,2023-08-04 19:00:00,South,Headphones,Electronics,4,622,2488
5181,2023-08-04 20:00:00,West,Phone,Accessories,1,829,829
5182,2023-08-04 21:00:00,North,Laptop,Electronics,1,612,612
5183,2023-08-04 22:00:00,West,Tablet,Accessories,1,270,270
5184,2023-08-04 23:00:00,East,Laptop,Electronics,4,949,3796
5185,2023-08-05 00:00:00,South,Tablet,Electronics,1,893,893
5186,2023-08-05 01:00:00,South,Headphones,Electronics,2,664,1328
5187,2023-08-05 02:00:00,East,Phone,Accessories,1,224,224
5188,2023-08-05 03:00:00,West,Laptop,Accessories,1,274,274
5189,2023-08-05 04:00:00,North,Phone,Accessories,3,603,1809
5190,2023-08-05 05:00:00,East,Laptop,Accessories,1,876,876
5191,2023-08-05 06:00:00,East,Tablet,Electronics,4,876,3504
5192,2023-08-05 07:00:00,West,Phone,Electronics,4,484,1936
5193,2023-08-05 08:00:00,South,Laptop,Accessories,2,810,1620
5194,2023-08-05 09:00:00,West,Headphones,Accessories,4,867,3468
5195,2023-08-05 10:00:00,East,Tablet,Accessories,4,783,3132
5196,2023-08-05 11:00:00,East,Phone,Accessories,1,670,670
5197,2023-08-05 12:00:00,South,Laptop,Electronics,2,205,410
5198,2023-08-05 13:00:00,South,Phone,Accessories,4,736,2944
5199,2023-08-05 14:00:00,South,Laptop,Accessories,2,627,1254
5200,2023-08-05 15:00:00,West,Tablet,Electronics,2,137,274
5201,2023-08-05 16:00:00,South,Headphones,Accessories,3,494,1482
5202,2023-08-05 17:00:00,East,Tablet,Electronics,3,854,2562
5203,2023-08-05 18:00:00,East,Phone,Accessories,1,576,576
5204,2023-08-05 19:00:00,North,Phone,Electronics,4,566,2264
5205,2023-08-05 20:00:00,West,Laptop,Accessories,1,821,821
5206,2023-08-05 21:00:00,North,Tablet,Accessories,1,604,604
5207,2023-08-05 22:00:00,East,Laptop,Accessories,2,414,828
5208,2023-08-05 23:00:00,North,Tablet,Accessories,2,384,768
5209,2023-08-06 00:00:00,East,Phone,Accessories,2,563,1126
5210,2023-08-06 01:00:00,North,Laptop,Electronics,1,779,779
5211,2023-08-06 02:00:00,South,Laptop,Accessories,4,363,1452
5212,2023-08-06 03:00:00,North,Tablet,Electronics,1,709,709
5213,2023-08-06 04:00:00,South,Headphones,Electronics,1,745,745
5214,2023-08-06 05:00:00,South,Tablet,Electronics,1,528,528
5215,2023-08-06 06:00:00,West,Headphones,Electronics,3,464,1392
5216,2023-08-06 07:00:00,South,Tablet,Accessories,3,280,840
5217,2023-08-06 08:00:00,South,Phone,Accessories,4,833,3332
5218,2023-08-06 09:00:00,North,Laptop,Accessories,3,975,2925
5219,2023-08-06 10:00:00,East,Tablet,Accessories,1,760,760
5220,2023-08-06 11:00:00,West,Phone,Electronics,3,343,1029
5221,2023-08-06 12:00:00,South,Tablet,Electronics,3,412,1236
5222,2023-08-06 13:00:00,West,Laptop,Electronics,1,175,175
5223,2023-08-06 14:00:00,North,Tablet,Accessories,4,980,3920
5224,2023-08-06 15:00:00,South,Headphones,Accessories,3,361,1083
5225,2023-08-06 16:00:00,North,Laptop,Accessories,1,330,330
5226,2023-08-06 17:00:00,West,Headphones,Accessories,1,802,802
5227,2023-08-06 18:00:00,North,Phone,Electronics,1,479,479
5228,2023-08-06 19:00:00,West,Phone,Accessories,2,745,1490
5229,2023-08-06 20:00:00,North,Tablet,Accessories,1,408,408
5230,2023-08-06 21:00:00,West,Headphones,Electronics,3,863,2589
5231,2023-08-06 22:00:00,East,Headphones,Electronics,3,487,1461
5232,2023-08-06 23:00:00,North,Laptop,Accessories,1,856,856
5233,2023-08-07 00:00:00,North,Headphones,Accessories,2,876,1752
5234,2023-08-07 01:00:00,East,Headphones,Electronics,2,424,848
5235,2023-08-07 02:00:00,East,Laptop,Accessories,2,941,1882
5236,2023-08-07 03:00:00,North,Laptop,Electronics,3,978,2934
5237,2023-08-07 04:00:00,East,Headphones,Electronics,2,555,1110
5238,2023-08-07 05:00:00,South,Tablet,Accessories,4,611,2444
5239,2023-08-07 06:00:00,West,Laptop,Electronics,4,442,1768
5240,2023-08-07 07:00:00,West,Laptop,Accessories,2,615,1230
5241,2023-08-07 08:00:00,West,Headphones,Accessories,4,541,2164
5242,2023-08-07 09:00:00,South,Headphones,Accessories,1,648,648
5243,2023-08-07 10:00:00,East,Laptop,Accessories,2,682,1364
5244,2023-08-07 11:00:00,East,Headphones,Electronics,2,361,722
5245,2023-08-07 12:00:00,North,Laptop,Accessories,2,848,1696
5246,2023-08-07 13:00:00,East,Tablet,Accessories,1,918,918
5247,2023-08-07 14:00:00,North,Tablet,Electronics,1,562,562
5248,2023-08-07 15:00:00,South,Laptop,Accessories,2,966,1932
5249,2023-08-07 16:00:00,West,Laptop,Accessories,3,789,2367
5250,2023-08-07 17:00:00,West,Phone,Accessories,3,707,2121
5251,2023-08-07 18:00:00,West,Phone,Accessories,4,326,1304
